kicker_player_id,kicker_player_name,season,posteam,made,att,xp_pct,league_xp_pct,below_avg,season_label
00-0033138,S.Ficken,2020,NYJ,12,15,0.8,0.929745889387145,True,2020---
,,,,,,,,,
00-0033303,H.Butker,2017,KC,28,28,1.0,0.9400352733686067,False,2017
00-0033303,H.Butker,2018,KC,65,69,0.9420289855072463,0.9425101214574899,True,2018---
00-0033303,H.Butker,2019,KC,45,48,0.9375,0.9388429752066115,True,2019---
00-0033303,H.Butker,2020,KC,48,54,0.8888888888888888,0.929745889387145,True,2020---
00-0033303,H.Butker,2021,KC,47,49,0.9591836734693877,0.933969769291965,False,2021
00-0033303,H.Butker,2022,KC,38,41,0.926829268292683,0.9460825610783488,True,2022---
00-0033303,H.Butker,2023,KC,38,38,1.0,0.9589392643284859,False,2023
00-0033303,H.Butker,2024,KC,29,31,0.9354838709677419,0.9580983078162773,True,2024---
,,,,,,,,,
00-0033702,Y.Koo,2017,LAC,9,9,1.0,0.9400352733686067,False,2017
00-0033702,Y.Koo,2019,ATL,15,16,0.9375,0.9388429752066115,True,2019---
00-0033702,Y.Koo,2020,ATL,33,36,0.9166666666666666,0.929745889387145,True,2020---
00-0033702,Y.Koo,2021,ATL,30,30,1.0,0.933969769291965,False,2021
00-0033702,Y.Koo,2022,ATL,33,35,0.9428571428571428,0.9460825610783488,True,2022---
00-0033702,Y.Koo,2023,ATL,27,28,0.9642857142857143,0.9589392643284859,False,2023
00-0033702,Y.Koo,2024,ATL,26,26,1.0,0.9580983078162773,False,2024
,,,,,,,,,
00-0033787,J.Elliott,2017,PHI,39,42,0.9285714285714286,0.9400352733686067,True,2017---
00-0033787,J.Elliott,2018,PHI,33,35,0.9428571428571428,0.9425101214574899,False,2018
00-0033787,J.Elliott,2019,PHI,35,37,0.9459459459459459,0.9388429752066115,False,2019
00-0033787,J.Elliott,2020,PHI,24,26,0.9230769230769231,0.929745889387145,True,2020---
00-0033787,J.Elliott,2021,PHI,44,44,1.0,0.933969769291965,False,2021
00-0033787,J.Elliott,2022,PHI,51,53,0.9622641509433962,0.9460825610783488,False,2022
00-0033787,J.Elliott,2023,PHI,45,46,0.9782608695652174,0.9589392643284859,False,2023
00-0033787,J.Elliott,2024,PHI,47,48,0.9791666666666666,0.9580983078162773,False,2024
,,,,,,,,,
00-0033862,Z.Gonzalez,2017,CLE,25,26,0.9615384615384616,0.9400352733686067,False,2017
00-0033862,Z.Gonzalez,2018,ARI,5,6,0.8333333333333334,0.9425101214574899,True,2018---
00-0033862,Z.Gonzalez,2018,CLE,3,5,0.6,0.9425101214574899,True,2018---
00-0033862,Z.Gonzalez,2019,ARI,34,35,0.9714285714285714,0.9388429752066115,False,2019
00-0033862,Z.Gonzalez,2020,ARI,38,39,0.9743589743589743,0.929745889387145,False,2020
00-0033862,Z.Gonzalez,2021,CAR,22,23,0.9565217391304348,0.933969769291965,False,2021
00-0033862,Z.Gonzalez,2024,WAS,19,19,1.0,0.9580983078162773,False,2024
,,,,,,,,,
00-0034084,M.Badgley,2018,LAC,27,28,0.9642857142857143,0.9425101214574899,False,2018
00-0034084,M.Badgley,2019,LAC,19,19,1.0,0.9388429752066115,False,2019
00-0034084,M.Badgley,2020,LAC,36,39,0.9230769230769231,0.929745889387145,True,2020---
00-0034084,M.Badgley,2021,IND,39,39,1.0,0.933969769291965,False,2021
00-0034084,M.Badgley,2021,TEN,1,2,0.5,0.933969769291965,True,2021---
00-0034084,M.Badgley,2022,DET,33,33,1.0,0.9460825610783488,False,2022
00-0034084,M.Badgley,2023,DET,13,15,0.8666666666666667,0.9589392643284859,True,2023---
,,,,,,,,,
00-0034161,D.Carlson,2018,LV,18,18,1.0,0.9425101214574899,False,2018
00-0034161,D.Carlson,2018,MIN,6,6,1.0,0.9425101214574899,False,2018
00-0034161,D.Carlson,2019,LV,34,36,0.9444444444444444,0.9388429752066115,False,2019
00-0034161,D.Carlson,2020,LV,45,47,0.9574468085106383,0.929745889387145,False,2020
00-0034161,D.Carlson,2021,LV,30,33,0.9090909090909091,0.933969769291965,True,2021---
00-0034161,D.Carlson,2022,LV,35,36,0.9722222222222222,0.9460825610783488,False,2022
00-0034161,D.Carlson,2023,LV,32,32,1.0,0.9589392643284859,False,2023
00-0034161,D.Carlson,2024,LV,23,25,0.92,0.9580983078162773,True,2024---
,,,,,,,,,
00-0034173,E.Pineiro,2019,CHI,27,29,0.9310344827586207,0.9388429752066115,True,2019---
00-0034173,E.Pineiro,2021,NYJ,9,10,0.9,0.933969769291965,True,2021---
00-0034173,E.Pineiro,2022,CAR,30,32,0.9375,0.9460825610783488,True,2022---
00-0034173,E.Pineiro,2023,CAR,17,20,0.85,0.9589392643284859,True,2023---
00-0034173,E.Pineiro,2024,CAR,33,35,0.9428571428571428,0.9580983078162773,True,2024---
,,,,,,,,,
00-0034202,K.Vedvik,2019,NYJ,0,1,0.0,0.9388429752066115,True,2019---
,,,,,,,,,
00-0034361,J.Reid,2022,KC,1,2,0.5,0.9460825610783488,True,2022---
,,,,,,,,,
00-0034450,G.Joseph,2018,CLE,25,29,0.8620689655172413,0.9425101214574899,True,2018---
00-0034450,G.Joseph,2019,TEN,9,9,1.0,0.9388429752066115,False,2019
00-0034450,G.Joseph,2021,MIN,36,40,0.9,0.933969769291965,True,2021---
00-0034450,G.Joseph,2022,MIN,40,46,0.8695652173913043,0.9460825610783488,True,2022---
00-0034450,G.Joseph,2023,MIN,36,38,0.9473684210526315,0.9589392643284859,True,2023---
00-0034450,G.Joseph,2024,NYG,6,6,1.0,0.9580983078162773,False,2024
00-0034450,G.Joseph,2024,NYJ,3,3,1.0,0.9580983078162773,False,2024
00-0034450,G.Joseph,2024,WAS,2,2,1.0,0.9580983078162773,False,2024
,,,,,,,,,
00-0034479,M.McCrane,2018,ARI,3,3,1.0,0.9425101214574899,False,2018
00-0034479,M.McCrane,2018,LV,5,5,1.0,0.9425101214574899,False,2018
00-0034479,M.McCrane,2018,PIT,1,1,1.0,0.9425101214574899,False,2018
,,,,,,,,,
00-0034648,R.Santoso,2021,CAR,1,2,0.5,0.933969769291965,True,2021---
00-0034648,R.Santoso,2021,DET,5,6,0.8333333333333334,0.933969769291965,True,2021---
,,,,,,,,,
00-0034794,J.Sanders,2018,MIA,35,36,0.9722222222222222,0.9425101214574899,False,2018
00-0034794,J.Sanders,2019,MIA,29,30,0.9666666666666667,0.9388429752066115,False,2019
00-0034794,J.Sanders,2020,MIA,36,36,1.0,0.929745889387145,False,2020
00-0034794,J.Sanders,2021,MIA,34,35,0.9714285714285714,0.933969769291965,False,2021
00-0034794,J.Sanders,2022,MIA,41,44,0.9318181818181818,0.9460825610783488,True,2022---
00-0034794,J.Sanders,2023,MIA,58,59,0.9830508474576272,0.9589392643284859,False,2023
00-0034794,J.Sanders,2024,MIA,26,28,0.9285714285714286,0.9580983078162773,True,2024---
,,,,,,,,,
00-0034909,T.Vizcaino,2020,SF,2,2,1.0,0.929745889387145,False,2020
00-0034909,T.Vizcaino,2021,LAC,10,15,0.6666666666666666,0.933969769291965,True,2021---
00-0034909,T.Vizcaino,2022,ARI,3,3,1.0,0.9460825610783488,False,2022
,,,,,,,,,
00-0034913,C.Blewitt,2021,WAS,2,2,1.0,0.933969769291965,False,2021
,,,,,,,,,
00-0034921,E.Fry,2020,ATL,1,2,0.5,0.929745889387145,True,2020---
00-0034921,E.Fry,2021,CIN,1,1,1.0,0.933969769291965,False,2021
00-0034921,E.Fry,2021,KC,3,4,0.75,0.933969769291965,True,2021---
,,,,,,,,,
00-0034941,M.Wishnowsky,2021,SF,1,2,0.5,0.933969769291965,True,2021---
00-0034941,M.Wishnowsky,2022,SF,1,2,0.5,0.9460825610783488,True,2022---
,,,,,,,,,
00-0035042,J.Gillan,2024,NYG,0,1,0.0,0.9580983078162773,True,2024---
,,,,,,,,,
00-0035145,A.Seibert,2019,CLE,30,35,0.8571428571428571,0.9388429752066115,True,2019---
00-0035145,A.Seibert,2020,CIN,8,8,1.0,0.929745889387145,False,2020
00-0035145,A.Seibert,2020,CLE,0,1,0.0,0.929745889387145,True,2020---
00-0035145,A.Seibert,2021,DET,5,5,1.0,0.933969769291965,False,2021
00-0035145,A.Seibert,2022,DET,12,12,1.0,0.9460825610783488,False,2022
00-0035145,A.Seibert,2023,NYJ,1,1,1.0,0.9589392643284859,False,2023
00-0035145,A.Seibert,2024,WAS,22,24,0.9166666666666666,0.9580983078162773,True,2024---
,,,,,,,,,
00-0035189,M.Wright,2020,PIT,7,7,1.0,0.929745889387145,False,2020
00-0035189,M.Wright,2021,JAX,13,15,0.8666666666666667,0.933969769291965,True,2021---
00-0035189,M.Wright,2022,KC,8,8,1.0,0.9460825610783488,False,2022
00-0035189,M.Wright,2022,PIT,7,7,1.0,0.9460825610783488,False,2022
00-0035189,M.Wright,2024,KC,2,2,1.0,0.9580983078162773,False,2024
00-0035189,M.Wright,2024,SF,3,3,1.0,0.9580983078162773,False,2024
00-0035189,M.Wright,2024,TEN,1,1,1.0,0.9580983078162773,False,2024
,,,,,,,,,
00-0035192,J.Slye,2019,CAR,31,35,0.8857142857142857,0.9388429752066115,True,2019---
00-0035192,J.Slye,2020,CAR,33,36,0.9166666666666666,0.929745889387145,True,2020---
00-0035192,J.Slye,2021,HOU,7,8,0.875,0.933969769291965,True,2021---
00-0035192,J.Slye,2021,SF,2,4,0.5,0.933969769291965,True,2021---
00-0035192,J.Slye,2021,WAS,9,10,0.9,0.933969769291965,True,2021---
00-0035192,J.Slye,2022,WAS,24,28,0.8571428571428571,0.9460825610783488,True,2022---
00-0035192,J.Slye,2023,WAS,32,35,0.9142857142857143,0.9589392643284859,True,2023---
00-0035192,J.Slye,2024,NE,25,26,0.9615384615384616,0.9580983078162773,False,2024
,,,,,,,,,
00-0035269,M.Gay,2019,TB,43,48,0.8958333333333334,0.9388429752066115,True,2019---
00-0035269,M.Gay,2020,LA,16,16,1.0,0.929745889387145,False,2020
00-0035269,M.Gay,2021,LA,48,49,0.9795918367346939,0.933969769291965,False,2021
00-0035269,M.Gay,2022,LA,31,32,0.96875,0.9460825610783488,False,2022
00-0035269,M.Gay,2023,IND,35,36,0.9722222222222222,0.9589392643284859,False,2023
00-0035269,M.Gay,2024,IND,33,33,1.0,0.9580983078162773,False,2024
,,,,,,,,,
00-0035358,C.McLaughlin,2019,IND,11,11,1.0,0.9388429752066115,False,2019
00-0035358,C.McLaughlin,2019,LAC,7,7,1.0,0.9388429752066115,False,2019
00-0035358,C.McLaughlin,2019,SF,8,8,1.0,0.9388429752066115,False,2019
00-0035358,C.McLaughlin,2020,JAX,3,4,0.75,0.929745889387145,True,2020---
00-0035358,C.McLaughlin,2020,NYJ,2,2,1.0,0.929745889387145,False,2020
00-0035358,C.McLaughlin,2021,CLE,36,37,0.972972972972973,0.933969769291965,False,2021
00-0035358,C.McLaughlin,2022,IND,21,21,1.0,0.9460825610783488,False,2022
00-0035358,C.McLaughlin,2023,TB,33,33,1.0,0.9589392643284859,False,2023
00-0035358,C.McLaughlin,2024,TB,54,56,0.9642857142857143,0.9580983078162773,False,2024
,,,,,,,,,
00-0035758,L.Hajrullahu,2021,CAR,3,3,1.0,0.933969769291965,False,2021
00-0035758,L.Hajrullahu,2021,DAL,5,5,1.0,0.933969769291965,False,2021
,,,,,,,,,
00-0035833,B.Wright,2020,JAX,1,2,0.5,0.929745889387145,True,2020---
,,,,,,,,,
00-0035849,R.Blankenship,2020,IND,43,45,0.9555555555555556,0.929745889387145,False,2020
00-0035849,R.Blankenship,2021,IND,7,8,0.875,0.933969769291965,True,2021---
00-0035849,R.Blankenship,2022,ARI,2,3,0.6666666666666666,0.9460825610783488,True,2022---
00-0035849,R.Blankenship,2022,IND,2,2,1.0,0.9460825610783488,False,2022
,,,,,,,,,
00-0036162,T.Bass,2020,BUF,57,59,0.9661016949152542,0.929745889387145,False,2020
00-0036162,T.Bass,2021,BUF,51,51,1.0,0.933969769291965,False,2021
00-0036162,T.Bass,2022,BUF,48,50,0.96,0.9460825610783488,False,2022
00-0036162,T.Bass,2023,BUF,49,50,0.98,0.9589392643284859,False,2023
00-0036162,T.Bass,2024,BUF,59,64,0.921875,0.9580983078162773,True,2024---
,,,,,,,,,
00-0036168,D.Eberle,2021,HOU,5,5,1.0,0.933969769291965,False,2021
00-0036168,D.Eberle,2022,DET,2,4,0.5,0.9460825610783488,True,2022---
,,,,,,,,,
00-0036436,S.Sloman,2020,LA,18,21,0.8571428571428571,0.929745889387145,True,2020---
00-0036436,S.Sloman,2020,TEN,5,5,1.0,0.929745889387145,False,2020
,,,,,,,,,
00-0036459,T.Russolino,2020,DEN,1,3,0.3333333333333333,0.929745889387145,True,2020---
,,,,,,,,,
00-0036469,M.Ammendola,2021,NYJ,14,15,0.9333333333333333,0.933969769291965,True,2021---
00-0036469,M.Ammendola,2022,ARI,2,3,0.6666666666666666,0.9460825610783488,True,2022---
00-0036469,M.Ammendola,2022,KC,3,4,0.75,0.9460825610783488,True,2022---
00-0036469,M.Ammendola,2023,HOU,10,11,0.9090909090909091,0.9589392643284859,True,2023---
,,,,,,,,,
00-0036515,C.Naggar,2021,CLE,1,2,0.5,0.933969769291965,True,2021---
,,,,,,,,,
00-0036703,B.Johnson,2021,NO,5,8,0.625,0.933969769291965,True,2021---
00-0036703,B.Johnson,2021,WAS,4,5,0.8,0.933969769291965,True,2021---
,,,,,,,,,
00-0036714,A.Kessman,2021,NYJ,0,2,0.0,0.933969769291965,True,2021---
,,,,,,,,,
00-0036816,R.Patterson,2021,DET,16,16,1.0,0.933969769291965,False,2021
00-0036816,R.Patterson,2022,JAX,36,37,0.972972972972973,0.9460825610783488,False,2022
00-0036816,R.Patterson,2023,CLE,6,7,0.8571428571428571,0.9589392643284859,True,2023---
00-0036816,R.Patterson,2023,DET,35,37,0.9459459459459459,0.9589392643284859,True,2023---
00-0036816,R.Patterson,2024,ATL,12,12,1.0,0.9580983078162773,False,2024
00-0036816,R.Patterson,2024,CLE,1,1,1.0,0.9580983078162773,False,2024
00-0036816,R.Patterson,2024,NYJ,3,3,1.0,0.9580983078162773,False,2024
,,,,,,,,,
00-0036854,E.McPherson,2021,CIN,46,48,0.9583333333333334,0.933969769291965,False,2021
00-0036854,E.McPherson,2022,CIN,40,44,0.9090909090909091,0.9460825610783488,True,2022---
00-0036854,E.McPherson,2023,CIN,40,40,1.0,0.9589392643284859,False,2023
00-0036854,E.McPherson,2024,CIN,37,38,0.9736842105263158,0.9580983078162773,False,2024
,,,,,,,,,
00-0037224,C.Dicker,2022,LAC,22,22,1.0,0.9460825610783488,False,2022
00-0037224,C.Dicker,2022,PHI,2,2,1.0,0.9460825610783488,False,2022
00-0037224,C.Dicker,2023,LAC,35,35,1.0,0.9589392643284859,False,2023
00-0037224,C.Dicker,2024,LAC,33,36,0.9166666666666666,0.9580983078162773,True,2024---
,,,,,,,,,
00-0037542,J.Romo,2024,MIN,7,8,0.875,0.9580983078162773,True,2024---
,,,,,,,,,
00-0037606,C.Shudak,2022,TEN,1,1,1.0,0.9460825610783488,False,2022
,,,,,,,,,
00-0037645,N.Sciba,2022,PIT,1,1,1.0,0.9460825610783488,False,2022
,,,,,,,,,
00-0037692,B.Aubrey,2023,DAL,49,52,0.9423076923076923,0.9589392643284859,True,2023---
00-0037692,B.Aubrey,2024,DAL,30,30,1.0,0.9580983078162773,False,2024
,,,,,,,,,
00-0038097,C.York,2022,CLE,35,37,0.9459459459459459,0.9460825610783488,True,2022---
00-0038097,C.York,2024,CIN,14,15,0.9333333333333333,0.9580983078162773,True,2024---
00-0038097,C.York,2024,WAS,2,2,1.0,0.9580983078162773,False,2024
,,,,,,,,,
00-0038152,L.Havrisik,2023,LA,19,22,0.8636363636363636,0.9589392643284859,True,2023---
,,,,,,,,,
00-0038402,A.Carlson,2023,GB,34,39,0.8717948717948718,0.9589392643284859,True,2023---
00-0038402,A.Carlson,2024,NYJ,9,11,0.8181818181818182,0.9580983078162773,True,2024---
00-0038402,A.Carlson,2024,SF,3,4,0.75,0.9580983078162773,True,2024---
,,,,,,,,,
00-0038562,J.Moody,2023,SF,60,61,0.9836065573770492,0.9589392643284859,False,2023
00-0038562,J.Moody,2024,SF,32,33,0.9696969696969697,0.9580983078162773,False,2024
,,,,,,,,,
00-0038567,C.Ryland,2023,NE,24,25,0.96,0.9589392643284859,False,2023
00-0038567,C.Ryland,2024,ARI,26,27,0.9629629629629629,0.9580983078162773,False,2024
,,,,,,,,,
00-0038905,B.Grupe,2023,NO,40,40,1.0,0.9589392643284859,False,2023
00-0038905,B.Grupe,2024,NO,31,33,0.9393939393939394,0.9580983078162773,True,2024---
,,,,,,,,,
00-0039172,J.Bates,2024,DET,64,67,0.9552238805970149,0.9580983078162773,True,2024---
,,,,,,,,,
00-0039404,W.Reichard,2024,MIN,38,38,1.0,0.9580983078162773,False,2024
,,,,,,,,,
00-0039409,C.Little,2024,JAX,27,27,1.0,0.9580983078162773,False,2024
,,,,,,,,,
00-0039576,S.Shrader,2024,IND,3,3,1.0,0.9580983078162773,False,2024
00-0039576,S.Shrader,2024,KC,6,6,1.0,0.9580983078162773,False,2024
,,,,,,,,,
00-0039649,B.Narveson,2024,GB,16,16,1.0,0.9580983078162773,False,2024
00-0039649,B.Narveson,2024,TEN,2,2,1.0,0.9580983078162773,False,2024
,,,,,,,,,
00-0039750,J.Karty,2024,LA,32,36,0.8888888888888888,0.9580983078162773,True,2024---
,,,,,,,,,
00-0039934,J.McAtamney,2024,NYG,1,1,1.0,0.9580983078162773,False,2024
,,,,,,,,,
